10	"Obama's family tree"	"Obama Genealogy - Barack Obama Family History"	"http://www.archives.com/genealogy/president-obama.html"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Obama's family tree_0.png"	"<p>The Barack Obama family tree includes an African-American father from Kenya and a Caucasian mother from Kansas. His parents separated when Obama was just two years old, and Obama only recalls seeing his father only once in Hawaii in 1971.</p>"	"<p>The Barack Obama family tree incorporates an African-American father from Kenya and a Caucasian mother from Kansas.His folks separated when Obama was only two years of age,and Obama just remember his father only once at Hawaii in 1971.</p>"	1
11	"Obama's family tree"	"Obama Genealogy - Barack Obama Family History"	"http://www.archives.com/genealogy/president-obama.html"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Obama's family tree_0.png"	"<p>The Barack Obama family tree includes an African-American father from Kenya and a Caucasian mother from Kansas. His parents separated when Obama was just two years old, and Obama only recalls seeing his father only once in Hawaii in 1971.</p>"	"<p>Obama's family tree is composed of a black father from Kenya and a white mother from Kansas. They were divorced when he was a toddler, and the President only remembers ever seeing his dad a single time.</p>"	0
12	"Obama's family tree"	"Barack Obama's Family Tree | Rosen Publishing"	"https://rosenpublishing.com/product/barack-obamas-family-tree"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Obama's family tree_1.png"	"<p>This book takes a look at the fascinating and diverse family history of Barack Obama. Readers will learn about his Kansas-born mother and his father who was from Kenya.</p>"	"<p>it's a book that explores Barack Obama's family history, including how his mother from Kansas and his Kenyan-born father came together.</p>"	0
13	"Obama's family tree"	"Barack Obama's Family Tree | Rosen Publishing"	"https://rosenpublishing.com/product/barack-obamas-family-tree"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Obama's family tree_1.png"	"<p>This book takes a look at the fascinating and diverse family history of Barack Obama. Readers will learn about his Kansas-born mother and his father who was from Kenya.</p>"	"<p>This novel tells about the complex family history of Barack Obama. You will learn all about his mother, who was born in Kansas and his father who was born in Kenya.</p>"	1
14	"American Military University"	"American Military University - EMS1.com"	"https://www.ems1.com/columnists/in-public-safety/"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/American Military University_0.png"	"<p>In Public Safety is an American Military University (AMU) sponsored blog that features analysis and commentary on issues relating to emergency medical services, fire services, emergency management, law enforcement and national intelligence.</p>"	"<p>AMU stands for American Military University which is dealing with different types of issues. These include Medical services in emergency, Management of emergency, enforcement of law, fire services and intelligence on national level.</p>"	1
15	"American Military University"	"American Military University - EMS1.com"	"https://www.ems1.com/columnists/in-public-safety/"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/American Military University_0.png"	"<p>In Public Safety is an American Military University (AMU) sponsored blog that features analysis and commentary on issues relating to emergency medical services, fire services, emergency management, law enforcement and national intelligence.</p>"	"<p>In Public Safety is an American Military University affiliated blog that features analysis and commentary on subjects relating to ems"	0
16	"Obama's family tree"	"Junior Library Guild : Barack Obama's Family Tree by Amelie von ..."	"https://www.juniorlibraryguild.com/books/view/9781435893900"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Obama's family tree_3.png"	"<p>It opens with a discussion of family trees in general and provides a full-spread chart illustrating Obama's nuclear and extended family, with a thumbnail black-and-white or color photo for many of its members.</p>"	"<p>Obama's immediate and extended family shown using a family tree, which is a graphical way of illustrating a persons heritage. The use of accompanying small photographs of family members brings the information to life.</p>"	0
17	"Obama's family tree"	"Junior Library Guild : Barack Obama's Family Tree by Amelie von ..."	"https://www.juniorlibraryguild.com/books/view/9781435893900"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Obama's family tree_3.png"	"<p>It opens with a discussion of family trees in general and provides a full-spread chart illustrating Obama's nuclear and extended family, with a thumbnail black-and-white or color photo for many of its members.</p>"	"<p>First we see a discussion of geneaology, along with visuals of the Obama lineage which include little pictures of ancestors.</p>"	0
18	"American Military University"	"American Military University - PoliceOne"	"https://www.policeone.com/criminal-justice-degrees/american-military-university/"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/American Military University_1.png"	"<p>American Military University (AMU) provides quality and affordable online education to U.S. Armed Forces, members of the public safety, service and national security communities, and working adults in a wide range of fields.</p>"	"<p>If you work for the Army, Navy, or in public safety, national security, or civil service and are looking for an online educator that is cost-effective and reputable, then look no further than the American Military University (AMU).</p>"	1
19	"American Military University"	"American Military University - PoliceOne"	"https://www.policeone.com/criminal-justice-degrees/american-military-university/"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/American Military University_1.png"	"<p>American Military University (AMU) provides quality and affordable online education to U.S. Armed Forces, members of the public safety, service and national security communities, and working adults in a wide range of fields.</p>"	"<p>Online education is available to all kinds of people through the American Military University (AMU).  Courses are available not only to members of the US Armed Forces, but to working adults in a wide range of fields.  These online courses are both high quality and affordable.</p>"	1
20	"American Military University"	"American Military University and American Public University"	"http://www.degreeinfo.com/general-distance-learning-discussions/37372-american-military-university-american-public-university.html"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/American Military University_2.png"	"<p>No you don't have to be in the military to enroll at the school. You can enroll at American Public University, so you won't get employers and graduate schools pondering if you're in the military.</p>"	"<p>You don't have to be a member of the military to enroll in the school, because you can enroll at American Public University.  that way you won't get employers and graduate schools wondering if you're in the military.</p>"	1
21	"American Military University"	"American Military University and American Public University"	"http://www.degreeinfo.com/general-distance-learning-discussions/37372-american-military-university-american-public-university.html"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/American Military University_2.png"	"<p>No you don't have to be in the military to enroll at the school. You can enroll at American Public University, so you won't get employers and graduate schools pondering if you're in the military.</p>"	"<p>Military service is not a requirement to enroll in American Public University.  You can enroll without worrying about employers or graduate schools wondering if you are part of the Armed Forces.</p>"	1
22	"French Lick Resort and Casino"	"French Lick Casino - French Lick West Baden - Play"	"http://www.visitfrenchlickwestbaden.com/play/details.aspx?id=101"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/French Lick Resort and Casino_0.png"	"<p>Adjacent to the French Lick Resort Hotel, this 51,000-square-foot Vegas-style gaming facility features over 1,100 slot machines, a high-limit gaming area with VIP lounge, 40 table games and more.</p>"	"<p>The French Lick Resort Hotel offers a Vegas-style casino.  Spread over 51,000 square feet, there are over 1,100 slot machines, 40 table games and a VIP lounge with a high-limit gaming area available.</p>"	0
23	"French Lick Resort and Casino"	"French Lick Casino - French Lick West Baden - Play"	"http://www.visitfrenchlickwestbaden.com/play/details.aspx?id=101"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/French Lick Resort and Casino_0.png"	"<p>Adjacent to the French Lick Resort Hotel, this 51,000-square-foot Vegas-style gaming facility features over 1,100 slot machines, a high-limit gaming area with VIP lounge, 40 table games and more.</p>"	"<p>The 51,000 square foot Vegas-style gaming facility located next to the French Lick Resort hotel offers a VIP lounge with high limits, more than 1,100 slots, 40 game tables, and so much more!</p>"	1
24	"French Lick Resort and Casino"	"French Lick Resort Review by Casino City"	"http://indiana.casinocity.com/french-lick/french-lick-resort/"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/French Lick Resort and Casino_1.png"	"<p>French Lick Resort is a Casino in French Lick, Indiana and is open daily 24 hours. The casino's 51,000 square foot gaming space features 1,005 gaming machines and forty-two table and poker games.</p>"	"<p>The casino French Lick Resort is located in Indiana. Opened 24 hours offering 1,005 gaming machines and 42 table poker games over 51,000 square foot of land.</p>"	1
25	"French Lick Resort and Casino"	"French Lick Resort Review by Casino City"	"http://indiana.casinocity.com/french-lick/french-lick-resort/"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/French Lick Resort and Casino_1.png"	"<p>French Lick Resort is a Casino in French Lick, Indiana and is open daily 24 hours. The casino's 51,000 square foot gaming space features 1,005 gaming machines and forty-two table and poker games.</p>"	"<p>Gamblers can go all day and all night at the French Lick Resort in French Lick, Indiana.  There are 1,005 gaming machines and 42 table and poker games spread across 51,000 square feet in the casino, open 24 hours a day.</p>"	1
26	"Rock and Gem Shows"	"Gem, Mineral, Rock Shows - Sequoia Gem and Mineral Society"	"http://www.sequoiagemandmineralsociety.org/gem-mineral-rock-shows.html"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Rock and Gem Shows_0.png"	"<p>Any dealer with a business in California or those dealers that plan to attend the West Coast Gem & Mineral Show (Fall), Santa Ana CA November 11 -13 of this year (or any show in California).</p>"	"<p>Any merchant with a business in california or those merchants that intend to go to the West Coast Gem and Mineral Show(Fall),Santa Ana CA November 11-13 of this current year(or any show in California)</p>"	0
27	"Rock and Gem Shows"	"Gem, Mineral, Rock Shows - Sequoia Gem and Mineral Society"	"http://www.sequoiagemandmineralsociety.org/gem-mineral-rock-shows.html"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Rock and Gem Shows_0.png"	"<p>Any dealer with a business in California or those dealers that plan to attend the West Coast Gem & Mineral Show (Fall), Santa Ana CA November 11 -13 of this year (or any show in California).</p>"	"<p>The West Coast Gem & Mineral Show (Fall) in Santa Ana, CA is happening on November 11-13 this year. Most dealers and businesses should plan on attending.</p>"	0
28	"Rock and Gem Shows"	"AJRGC About - Annual Show - Apache Junction Rock and Gem Club"	"https://www.ajrockclub.com/About_Who_We_are_AnnualShow.html"	"https://www.uni-weimar.de/medien/webis/tmp/snippet_generation_AMT_images/Rock and Gem Shows_2.png"	"<p>The Apache Junction Rock, Gem & Jewelry Show is being held at Skyline High School in Mesa Arizona, November 18th & 19th 2017. Fun for all ages! Bring the kids and browse original jewelry, gemstones, and beads, as well as rare and unusual crystals, minerals, and fossils.</p>"	"<p>This November 18th and 19th, 2017, Skyline High School, Mesa Arizona will host The Apache Junction Rock, Gem & Jewelry show. Age no bar. Fun for everyone. Great opportunity for kids to have a look at original jewelry, gemstones and beads. Also in display will be rare and unusual crystals, minerals and fossils</p>"	1
